Date,Confirmed,Deaths,Recovered,Infected,CFR,Recovery_rate,Mortality_rate
0-08-14,5314830,168644,1796326,3349860,3.17308361697364,33.7983717259066,.050949441500992
0-08-15,5361781,169644,1818527,3373610,3.1639486954055,33.9164729033133,.051251553888631
0-08-16,5400993,170260,1833067,3397666,3.15238327470523,33.9394440985204,.0514376551194166
0-08-17,5437645,170753,1865580,3401312,3.14020131876943,34.3086023453168,.0515865965265226
0-08-18,5482678,171979,1898159,3412540,3.1367700237001,34.6210191442941,.0519569863137681
0-08-19,5529998,173316,1925049,3431633,3.13410601595154,34.8110252481104,.0523609105760414
0-08-20,5574039,174420,1947035,3452584,3.12914925783619,34.9304158079985,.0526944426519949
0-08-21,5622882,175508,1965056,3482318,3.12131750230576,34.9474877829554,.0530231409297461
0-08-22,5665946,176419,1985484,3504043,3.11367245646182,35.042409511139,.0532983653148852
0-08-23,5700193,176964,1997761,3525468,3.10452646077071,35.0472519088389,.0534630165661485
0-08-24,5736675,177439,2020774,3538462,3.09306349061085,35.2255269820933,.053606519950277
0-08-25,5777029,178669,2053699,3544661,3.09274888528342,35.5493974497964,.053978118187073
0-08-26,5822201,179831,2084465,3557905,3.08871164015121,35.8020102706863,.0543291727815095
0-08-27,5867594,180946,2101326,3585322,3.08381936446182,35.8123960178567,.054666028093727
0-08-28,5914426,181924,2118367,3614135,3.07593670121158,35.8169499457766,.0549614940088379
0-08-29,5957180,182839,2140614,3633727,3.06922067152579,35.9333443004912,.0552379268435276
0-08-30,5991584,183280,2153939,3654365,3.05895736419618,35.9494083701405,.0553711584064764
0-08-31,6026946,183821,2184825,3658300,3.04998584689493,36.2509469970363,.0555346012081891
0-09-01,6068792,184850,2202663,3681279,3.04591094899941,36.294916681936,.0558454748550697
0-09-02,6109810,185923,2231757,3692130,3.04302425116329,36.5274370234099,.0561696414470063
0-09-03,6154061,186954,2266957,3700150,3.03789643944056,36.8367651864354,.0564811193186621
0-09-04,6204443,187911,2283454,3733078,3.02865220939253,36.8035293417959,.0567702408736326
0-09-05,6247601,188673,2302187,3756741,3.01992716884449,36.8491361724284,.0570004505130136
0-09-06,6278819,189145,2315995,3773679,3.01242956677044,36.8858379258902,.0571430475599792
0-09-07,6302432,189440,2333551,3779441,3.00582378358069,37.0261987753299,.0572321707143327
0-09-08,6329658,189895,2359111,3780652,3.00008310085632,37.2707498572593,.0573696318507084
0-09-09,6363707,191056,2387479,3785172,3.00227524617334,37.5171107029283,.0577203843327573
0-09-10,6399763,191975,2403511,3804277,2.99972045839823,37.5562501298876,.0579980256169976
0-09-11,6447532,193139,2417878,3836515,2.99554930475723,37.5008297748658,.0583496844362094
0-09-12,6488633,193850,2434658,3860125,2.9875321966892,37.5218940568838,.0585644863438207
0-09-13,6523005,194273,2451406,3877326,2.97827458357,37.5809308746506,.058692279883792
0-09-14,6557428,194705,2474570,3888153,2.96922817909705,37.7368992842926,.058822792435252
0-09-15,6596920,195903,2495127,3905890,2.96961309217029,37.8226050944986,.0591847230756436
0-09-16,6635950,196865,2525573,3913512,2.96664381136085,38.0589516195872,.0594753551925523
0-09-17,6681080,197723,2540334,3943023,2.95944667628587,38.0228046962467,.0597345676211466
0-09-18,6730362,198614,2556465,3975283,2.95101511627458,37.9840638586751,.0600037497585329
0-09-19,6772564,199346,2577446,3995772,2.94343471689599,38.0571671231161,.0602248960262846
0-09-20,6811011,199612,2590671,4020728,2.93072496873078,38.0365117601484,.0603052579213966
0-09-21,6862889,200037,2615949,4046903,2.9147637387112,38.1173147343633,.0604336556861432
0-09-22,6902755,201066,2646959,4054730,2.91283697596105,38.3464138593938,.0607445293330237
0-09-23,6941824,202122,2670256,4069446,2.91165549573138,38.4662013902974,.0610635600143705
0-09-24,6988927,203022,2710183,4075722,2.90490943745728,38.7782416385233,.0613354611632456
0-09-25,7037222,203962,2727335,4105925,2.89833118807393,38.7558471226288,.0616194468076263
0-09-26,7081895,204731,2750459,4126705,2.89090702417926,38.837895789192,.0618517712337207
0-09-27,7119423,205046,2766280,4148097,2.88009295135294,38.8553960061089,.061946936635827
0-09-28,7152717,205404,2794608,4152705,2.87169197383316,39.0705797531204,.0620550928706017
0-09-29,7196055,206240,2813305,4176510,2.86601478171026,39.0951014132049,.0623076588266679
0-09-30,7235498,207198,2840688,4187612,2.86363150124566,39.2604351490388,.0625970824940261
0-10-01,7281148,208067,2860650,4212431,2.85761256329359,39.2884473712112,.0628596181588844
0-10-02,7336098,208927,2873369,4253802,2.84793087551448,39.167538383484,.0631194348122539
0-10-03,7384675,209609,2897322,4277744,2.83843229390596,39.234252015153,.0633254754606237
0-10-04,7420413,209987,2911699,4298727,2.829855966238,39.2390423551897,.0634396739431513
0-10-05,7459789,210468,2935142,4314179,2.82136666331983,39.346179898654,.0635849900016056
0-10-06,7505078,211154,2952390,4341534,2.81348175195514,39.3385651688097,.063792239099526
0-10-07,7556134,212077,2999895,4344162,2.80668659396459,39.7014531505132,.0640710888333168
0-10-08,7614733,213066,3021252,4380415,2.79807578282784,39.6764009979076,.0643698779846918
0-10-09,7671117,214035,3039089,4417993,2.79014125322297,39.617294326237,.064662624888314
0-10-10,7726070,214692,3062983,4448395,2.77879957080378,39.6447741219016,.0648611127269928
0-10-11,7772051,215157,3075077,4481817,2.76834261638273,39.5658366112111,.0650015949872449
0-10-12,7813825,215554,3106728,4491543,2.75862333748196,39.7593752099644,.0651215336051376
0-10-13,7866056,216355,3124593,4525108,2.7504889362598,39.722486084513,.0653635256276364
0-10-14,7925834,217342,3155794,4552698,2.74219722492295,39.8165543209711,.0656617105542361
0-10-15,7990714,218184,3177397,4595133,2.73046939234717,39.7636181197325,.0659160891846282
0-10-16,8059861,219132,3197539,4643190,2.71880619281151,39.6723839282092,.06620249172811
0-10-17,8116620,219893,3220573,4676154,2.70916958044112,39.6787455862169,.0664323992551032
0-10-18,8165987,220380,3234138,4711469,2.69875521477073,39.6049859006633,.0665795279878834
0-10-19,8233704,220868,3272603,4740233,2.68248652125459,39.7464251811821,.0667269588330513
0-10-20,8295660,221791,3295148,4778721,2.6735787146532,39.7213482712647,.0670058085668421
0-10-21,8358961,222910,3323354,4812697,2.66671898576869,39.7579794905132,.0673438723286101
0-10-22,8435271,223804,3353056,4858411,2.6531927664209,39.7504241416784,.0676139608031594
0-10-23,8517204,224769,3375427,4917008,2.63899984079282,39.6306933589943,.067905499257231
0-10-24,8599971,225721,3406656,4967594,2.6246716413346,39.6124126465078,.0681931102502633
0-10-25,8662175,226182,3422878,5013115,2.61114558410561,39.5152256794627,.0683323840609649
