Date,Confirmed,Deaths,Recovered,Infected,CFR,Recovery_rate,Mortality_rate
0-07-11,849522,22673,534618,292231,2.66891263557624,62.9316250785736,.00164296579390942
0-07-12,878254,23174,553471,301609,2.63864440127799,63.0194681720778,.00167927002637749
0-07-13,906752,23727,571460,311565,2.6167022515528,63.0227449181253,.0017193423628143
0-07-14,936181,24309,592032,319840,2.59661326175173,63.2390531318196,.00176151614184907
0-07-15,968857,24914,612768,331175,2.57148371741134,63.246485291431,.00180535658225463
0-07-16,1003832,25602,635757,342473,2.55042676463791,63.3330079136748,.0018552114963026
0-07-17,1039084,26273,653751,359060,2.52847700474649,62.9160876310289,.00190383453020695
0-07-18,1077781,26816,677423,373542,2.48807503565196,62.8534924998678,.00194318223126516
0-07-19,1118206,27497,700087,390622,2.45902812183086,62.6080525413028,.00199252990054811
0-07-20,1155338,28082,724578,402678,2.43063068989335,62.7156728160937,.00203492107019645
0-07-21,1193078,28732,753050,411296,2.40822477658628,63.1182537939682,.00208202236980573
0-07-22,1238798,29861,782607,426330,2.41048177346105,63.1747064493162,.00216383370405015
0-07-23,1288108,30601,817209,440298,2.37565483639571,63.4425840069311,.00221745672206687
0-07-24,1337024,31358,849432,456234,2.34535804892059,63.5315446843138,.00227231162022721
0-07-25,1385635,32060,885573,468002,2.3137406315516,63.910986659546,.00232318102380523
0-07-26,1435616,32771,917568,485277,2.28271348327129,63.9145844013998,.00237470259922399
0-07-27,1480073,33408,951166,495499,2.25718596312479,64.2648031549795,.00242086187284108
0-07-28,1531669,34193,988029,509447,2.23240138698374,64.5066917199473,.00247774575006151
0-07-29,1581963,34955,1019735,527273,2.20959655820016,64.4601043134384,.00253296296591116
0-07-30,1634746,35718,1055348,543680,2.1849265879837,64.5573073737449,.00258825264529866
0-07-31,1695988,36511,1094374,565103,2.15278645839475,64.5272254284818,.00264571623082198
0-08-01,1750723,37364,1145629,567730,2.13420398315439,65.4374792585692,.00270752762861692
0-08-02,1803695,38135,1186203,579357,2.11427098262178,65.7651653965887,.00276339701630731
0-08-03,1855745,38938,1230509,586298,2.09824086822274,66.3080865097306,.00282158523720923
0-08-04,1908254,39795,1282215,586244,2.08541420586568,67.1930990318899,.00288368648915561
0-08-05,1964536,40699,1328336,595501,2.07168512055773,67.6157627042722,.00294919352738144
0-08-06,2027074,41585,1378105,607384,2.05147912705703,67.9849378957058,.00301339622192577
0-08-07,2088611,42518,1427005,619088,2.03570698421104,68.3231583095177,.00308100470274955
0-08-08,2153010,43379,1480884,628747,2.01480717692904,68.7820307383616,.00314339580884738
0-08-09,2215074,44386,1535743,634945,2.00381567387816,69.3314534864298,.00321636659147282
0-08-10,2268675,45257,1583489,639929,1.99486484401688,69.7979657729732,.00327948233294925
0-08-11,2329638,46091,1639599,643948,1.97846188978717,70.3799903676022,.00333991692352485
0-08-12,2396637,47033,1695982,653622,1.96245822792521,70.7650762297336,.00340817757618937
0-08-13,2461190,48040,1751555,661595,1.95190131603005,71.1669964529354,.00348114835881482
0-08-14,2525922,49036,1808936,667950,1.94131093517535,71.6148796360299,.0035533220425238
0-08-15,2589952,49980,1862258,677714,1.92976549372344,71.9031858505486,.00362172762226404
0-08-16,2647663,50921,1919842,676900,1.92324325263449,72.5108142539288,.0036899158113907
0-08-17,2702681,51797,1977671,673213,1.91650438953025,73.1744145905492,.00375339387055643
0-08-18,2767253,52888,2037816,676549,1.91120941959409,73.6403935599672,.00383245159036216
0-08-19,2836925,53866,2096664,686395,1.89874600139235,73.9062188813592,.00390332093038965
0-08-20,2905825,54849,2158946,692030,1.88755344867637,74.2971789422969,.00397455258810645
0-08-21,2975701,55794,2222577,697330,1.87498676782378,74.6908711594344,.00404303063138455
0-08-22,3044940,56706,2280566,707668,1.86230270547203,74.8969109407739,.00410911737791326
0-08-23,3106348,57542,2338035,710771,1.8524003105898,75.2663577937823,.00416969689556458
0-08-24,3167323,58390,2404585,704348,1.84351264458977,75.9185280440296,.00423114597567022
0-08-25,3224547,59357,2458339,706851,1.84078569796005,76.2382747095949,.00430121821678125
0-08-26,3310234,60472,2523771,725991,1.82681949372763,76.2414681258183,.00438201506149562
0-08-27,3387500,61529,2583948,742023,1.81635424354244,76.2789077490775,.00445860902101409
0-08-28,3463972,62550,2648998,752424,1.80573053130914,76.4728467782072,.00453259429316958
0-08-29,3542733,63498,2713933,765302,1.79234506241368,76.6056318666973,.00460128972706127
0-08-30,3621245,64469,2774801,781975,1.78029931694762,76.6256080436424,.00467165182232374
0-08-31,3691166,65288,2839882,785996,1.76876358310626,76.9372604754162,.00473099945983143
0-09-01,3769523,66333,2901908,801282,1.75971866997495,76.9834273461125,.00480672385689557
0-09-02,3853406,67376,2970492,815538,1.74847913767716,77.0874390085031,.00488230332688399
0-09-03,3936747,68472,3037151,831124,1.73930404976495,77.1487474303022,.00496172336437902
0-09-04,4023179,69561,3107223,846395,1.72900584338902,77.2330289057484,.00504063615710902
0-09-05,4113811,70626,3180865,862320,1.71680225464903,77.3216124902189,.00511780982493037
0-09-06,4204613,71642,3250429,882542,1.70389046506777,77.3062586259425,.00519143277939657
0-09-07,4280422,72775,3323950,883697,1.70018283244035,77.6547265666796,.00527353396779243
0-09-08,4370128,73890,3398844,897394,1.6907971574288,77.7744725097297,.0053543308125068
0-09-09,4465863,75062,3471783,919018,1.68079495497287,77.7404725581595,.00543925807887922
0-09-10,4562414,76271,3542663,943480,1.67172466154978,77.6488718472282,.00552686649615247
0-09-11,4659984,77472,3624196,958316,1.66249497852353,77.7727133827069,.00561389520512284
0-09-12,4754356,78586,3702595,973175,1.65292628486382,77.8779502418414,.00569461958629936
0-09-13,4846427,79722,3780107,986598,1.64496442430681,77.9978115836677,.0057769381653088
0-09-14,4930236,80776,3859399,990061,1.63837998830076,78.2802080874019,.00585331473421369
0-09-15,5020359,82066,3942360,995933,1.63466397522568,78.527451921267,.00594679269805364
0-09-16,5118253,83198,4025079,1009976,1.62551558119538,78.6416576124705,.00602882142291164
0-09-17,5214677,84372,4112551,1017754,1.61797173631272,78.8649229856423,.00611389361635978
0-09-18,5308014,85619,4208431,1013964,1.6130138315385,79.2844743815672,.00620425564807173
0-09-19,5400619,86752,4303043,1010824,1.6063343850029,79.6768481538875,.00628635683646759
0-09-20,5487580,87882,4396399,1003299,1.60147095805437,80.1154425083552,.00636824063424987
0-09-21,5562663,88935,4497867,975861,1.5987846108959,80.8581609204081,.0064445447396169
0-09-22,5646010,90020,4587613,968377,1.59440029330448,81.2540714593137,.00652316767819546
0-09-23,5732518,91149,4674987,966382,1.59003425719727,81.5520683929819,.00660497901243988
0-09-24,5818570,92290,4756164,970116,1.58612855048577,81.7411150849779,.00668765990913862
0-09-25,5903932,93379,4849584,960969,1.58164084545689,82.1415964818023,.00676657270186862
0-09-26,5992532,94503,4941627,956402,1.57701285533394,82.4630890581811,.00684802171842374
0-09-27,6074702,95542,5016520,962640,1.57278496953431,82.5805117683139,.00692331133426072
0-09-28,6145291,96318,5101397,947576,1.56734644461914,83.013107109167,.00697954303964041
0-09-29,6225763,97497,5187825,940441,1.56602491935527,83.3283406387297,.00706497755077786
0-09-30,6312584,98678,5273201,940705,1.5631950402561,83.5347458346693,.00715055698899102
0-10-01,6394068,99773,5352078,942217,1.56039942021261,83.7038017112111,.00722990456294818
0-10-02,6473544,100842,5427706,944996,1.55775568992811,83.8444289557621,.00730736808492098
0-10-03,6549373,101782,5509966,937625,1.55407242800189,84.1296716494846,.00737548381050978
0-10-04,6623815,102685,5586703,934427,1.55023955228218,84.34267865271,.00744091838519774
0-10-05,6685082,103569,5662490,919023,1.54925549155568,84.7033738703579,.00750497615266636
0-10-06,6757131,104555,5744693,907883,1.54732829658031,85.0167474923899,.00757642520099673
0-10-07,6835655,105526,5827704,902425,1.54375842549105,85.2545074319871,.00764678729625921
0-10-08,6906151,106490,5906069,893592,1.54195875531827,85.5189670773199,.00771664214675666
0-10-09,6979423,107416,5988822,883185,1.53903839901952,85.8068353214872,.00778374338281541
0-10-10,7053806,108334,6077976,867496,1.53582335550482,86.1659081636212,.00785026491057128
0-10-11,7120538,109150,6149535,861853,1.53288979006923,86.363347825684,.00790939515746539
0-10-12,7175880,109856,6227295,838729,1.53090631392944,86.7809244301744,.00796055441519485
0-10-13,7239389,110586,6301927,826876,1.52755985346277,87.0505369997385,.00801345279783296
0-10-14,7307097,111266,6383441,812390,1.52271141330134,87.3594671043781,.00806272800357805
0-10-15,7370468,112161,6453779,804528,1.52176225444572,87.5626758029477,.00812758286996313
0-10-16,7432680,112998,6524595,795087,1.52028608792522,87.7825360435267,.0081882348511523
0-10-17,7494551,114031,6597209,783311,1.52151876743517,88.0267410282484,.00826308968576212
0-10-18,7550273,114610,6663608,772055,1.51795835726735,88.2565173471211,.00830504607418331
0-10-19,7597063,115197,6733328,748538,1.51633598405068,88.6306721426425,.00834758217090738
0-10-20,7651107,115914,6795103,740090,1.51499645737538,88.8120241946688,.0083995385275533
0-10-21,7706946,116616,6874518,715812,1.51312854663832,89.1989901058084,.00845040793113132
0-10-22,7761312,117306,6948497,695509,1.51141971872797,89.5273505304258,.00850040777225501
0-10-23,7814682,117956,7016046,680680,1.50941522636494,89.7803135175558,.00854750907186429
0-10-24,7864811,118534,7078123,668154,1.50714365545466,89.9973692946976,.00858939299674762
0-10-25,7909959,119014,7137228,653717,1.50460956877273,90.2309101728593,.00862417549492062
0-10-26,7946429,119502,7201070,625857,1.50384531215216,90.6202018541914,.00865953770139651
0-10-27,7990322,120010,7259509,610803,1.50194197430341,90.8537728517073,.0086963491786296
0-10-28,8040203,120527,7315989,603687,1.49905419054718,90.9925906099635,.00873381282770344
0-10-29,8088851,121090,7373375,594386,1.4969987702827,91.1547882387746,.00877460979951886
0-10-30,8137119,121641,7432829,582649,1.49489026767336,91.344725326003,.00881453720887996
0-10-31,8184082,122111,7491513,570458,1.49205494275351,91.537609227278,.00884859507167436
0-11-01,8229313,122607,7544798,561908,1.48988135461611,91.681990951128,.00888453698645313
0-11-02,8267623,123097,7603121,541405,1.48890436828094,91.9625991654433,.00892004412000474
0-11-03,8313876,123611,7656478,533787,1.48680350777423,92.0927615470811,.00895729037846499
0-11-04,8364086,124315,7711809,527962,1.48629509548324,92.201455126119,.00900830470911873
0-11-05,8411724,124985,7765966,520773,1.48584285456822,92.3231194936971,.00905685527948522
0-11-06,8462080,125562,7819886,516632,1.48381958100136,92.4109202465588,.00909866674083068
0-11-07,8507754,126121,7868968,512665,1.48242415095688,92.4917199063349,.00913917385849466
0-11-08,8553657,126611,7917373,509673,1.48019730040613,92.5612635624739,.00917468099204627
0-11-09,8591730,127059,7959406,505265,1.47885233823689,92.64031807331,.00920714465700774
0-11-10,8636011,127571,8013783,494657,1.47719821107222,92.7949605437047,.00924424598839228
0-11-11,8683916,128121,8066501,489294,1.47538276510275,92.8901315950085,.00928410093421551
0-11-12,8728795,128668,8115580,484547,1.47406371669858,92.9748035095337,.00932373848942516
0-11-13,8773479,129188,8163572,480719,1.4724831506407,93.0482879140647,.00936141952911258
0-11-14,8814579,129635,8205728,479216,1.47068850367102,93.0926820214556,.00939381073053619
0-11-15,8845127,130070,8249579,465478,1.47052721798116,93.2669366985912,.00942533236950548
0-11-16,8874290,130519,8290370,453401,1.47075428006071,93.4200933257759,.00945786849800481
0-11-17,8912907,130993,8335109,446805,1.46970006530978,93.5172890281476,.00949221621495065
0-11-18,8958483,131578,8383602,443303,1.46875313599412,93.5828309324246,.009534607384599
0-11-19,9004365,132162,8428409,443794,1.46775480558596,93.6035911471825,.00957692609070949
0-11-20,9050597,132726,8478124,439747,1.46648889570489,93.6747487486185,.00961779552606277
0-11-21,9095806,133227,8521617,440962,1.46470802037774,93.6873213874614,.00965409975853084
0-11-22,9139865,133738,8562641,443486,1.46323824257798,93.6845456688912,.00969112862637752
0-11-23,9177840,134218,8604955,438667,1.46241381414363,93.7579539412324,.00972591112455052
0-11-24,9222216,134699,8642771,444746,1.4605925517251,93.7168572065543,.00976076608626138
0-11-25,9266705,135223,8679138,452344,1.45923497079059,93.6593751500668,.00979873698010025
0-11-26,9309787,135715,8718517,455555,1.45776697146777,93.6489416997403,.00983438904072758
0-11-27,9351109,136200,8759969,454940,1.45651173566686,93.6783968618054,.00986953385658988
0-11-28,9392919,136696,8802267,453956,1.45530904716628,93.7117311455576,.00990547577136866
0-11-29,9431691,137139,8847600,446952,1.45402346196456,93.8071444452538,.00993757711864082
0-11-30,9462809,137621,8889585,435603,1.45433559950328,93.9423484083849,.00997250454388955
0-12-01,9499413,138122,8932647,428644,1.4540056317164,94.0336734490858,.0100088087763576
0-12-02,9534964,138648,8973373,422943,1.45410092791121,94.1101927600356,.0100469245972722
0-12-03,9571559,139188,9016289,416082,1.45418316911592,94.1987506946361,.0100860549077168
0-12-04,9608211,139700,9058822,409689,1.45396473911741,94.2820885178313,.0101231562391014
0-12-05,9644222,140182,9100792,403248,1.45353352504743,94.3652271795485,.0101580836643501
0-12-06,9677203,140573,9139901,396729,1.45262014241098,94.4477552036472,.0101864169076535
0-12-07,9703770,140958,9178946,383866,1.4526106863621,94.591545347839,.0102143153697298
0-12-08,9735850,141360,9215581,378909,1.45195334767894,94.6561522620007,.0102434457119497
0-12-09,9767371,141772,9253306,372293,1.4514857682789,94.7369153890028,.0102733006895482
0-12-10,9796744,142185,9290809,363750,1.45134955042206,94.8356821409236,.0103032281306845
0-12-11,9826775,142628,9324328,359819,1.45142226213585,94.8869593533993,.0103353294779567
0-12-12,9857029,143019,9357464,356546,1.45093415064519,94.9318907350278,.0103636627212601
0-12-13,9884100,143355,9388159,352586,1.45035966855859,94.9824364383201,.0103880104699812
0-12-14,9906165,143709,9422636,339820,1.45070266848977,95.118908275806,.0104136625623838
0-12-15,9932547,144096,9456449,332002,1.45074571507187,95.2066876703428,.0104417059515358
0-12-16,9956557,144451,9489740,322366,1.45081276589889,95.3114615825531,.0104674305074763
0-12-17,9979447,144789,9520827,313831,1.45087197717469,95.4043545699476,.0104919231832731
0-12-18,10004599,145136,9550712,308751,1.45069282636915,95.4632164667469,.0105170680309106
0-12-19,10031223,145477,9580402,305344,1.45024190968539,95.5058221714341,.010541778097321
0-12-20,10055560,145810,9606111,303639,1.4500435579918,95.5303434120029,.0105659084554286
0-12-21,10075116,146111,9636487,292518,1.45021655333795,95.6464124085519,.0105877199803246
0-12-22,10099066,146444,9663382,289240,1.4500746900753,95.6858980820603,.0106118503384321
0-12-23,10123778,146756,9693173,283849,1.44961693154473,95.7465977622188,.0106344589622445
0-12-24,10146845,147092,9717834,281919,1.44963286617663,95.7719764123725,.0106588067109656
0-12-25,10169118,147343,9740108,281667,1.44892605238724,95.7812467118584,.0106769950589686
0-12-26,10187850,147622,9761538,278690,1.44900052513533,95.8154860937293,.0106972123860317
0-12-27,10207871,147901,9782669,277301,1.4488917424603,95.8345672667689,.0107174297130947
0-12-28,10224303,148153,9807569,268581,1.44902787016386,95.9240840182456,.0107356905246355
0-12-29,10244852,148439,9834141,262272,1.44891307361004,95.9910499439133,.0107564150964636
0-12-30,10266674,148738,9860280,257656,1.44874571842838,96.0416197105314,.0107780816942839
0-12-31,10266674,148738,9860280,257656,1.44874571842838,96.0416197105314,.0107780816942839
1-01-01,10286709,148994,9883461,254254,1.44841270419918,96.0799124384679,.0107966323599762
1-01-02,10323965,149435,9927310,247220,1.44745744488673,96.1579199464547,.0108285887801726
1-01-03,10340469,149649,9946867,243953,1.44721675583574,96.1935769064247,.0108440959772747
1-01-04,10356844,149850,9975958,231036,1.44686933587104,96.3223738814643,.0108586611483847
1-01-05,10374932,150114,9997272,227546,1.44689141095093,96.3598797563203,.0108777915223798
1-01-06,10395278,150336,10016859,228083,1.44619508973209,96.3597029343515,.0108938784277849
1-01-07,10413417,150570,10037398,225449,1.44592308173196,96.389091111976,.0109108348956442
1-01-08,10413417,150570,10037398,225449,1.44592308173196,96.389091111976,.0109108348956442
1-01-09,10450284,150999,10075950,223335,1.44492723834108,96.4179538087195,.0109419217533863
1-01-10,10466595,151160,10092909,222526,1.4442137103805,96.4297271462209,.0109535883829818
1-01-11,10479179,151327,10111294,216558,1.44407305190607,96.4893719250334,.0109656897938045
1-01-12,10495147,151529,10129111,214507,1.44380064424062,96.512330889696,.0109803274284523
1-01-13,10512093,151727,10146763,213603,1.44335671307322,96.5246692547336,.0109946752089487
1-01-14,10527683,151918,10162738,213027,1.44303357158455,96.5334727498919,.01100851574468
1-01-15,10542841,152093,10179715,211033,1.44261874005308,96.5557101733774,.0110211968638056
1-01-16,10557985,152274,10196885,208826,1.44226384106437,96.5798398084483,.0110343127641584
1-01-17,10571773,152419,10211342,208012,1.44175437743508,96.590628648572,.0110448199771481
1-01-18,10581823,152556,10228753,200514,1.44167975593619,96.6634293542805,.011054747481835
1-01-19,10595639,152718,10245741,197180,1.44132883349461,96.6977168625696,.0110664865749684
1-01-20,10610883,152869,10265706,192308,1.44068123265519,96.7469531046568,.0110774285691853
