Date,Confirmed,Deaths,Recovered,Infected,CFK,Recover Rate,Mortality Rate
13-May-21,161179904,3455058,97089181,60635665,"2,143603461","60,23652986","0,004429561538"
14-May-21,161897925,3468123,97754528,60675274,"2,14216643","60,38034644","0,004446311538"
15-May-21,162525945,3480329,98397065,60648551,"2,141399024","60,54237371","0,004461960256"
16-May-21,163074549,3490385,99064469,60519695,"2,140361584","60,74796442","0,004474852564"
17-May-21,163614578,3501591,99808931,60304056,"2,140146094","61,00246825","0,004489219231"
18-May-21,164237099,3515792,100552044,60169263,"2,140680773","61,22370927","0,004507425641"
19-May-21,164908717,3529361,101250071,60129285,"2,140190685","61,39764643","0,004524821795"
20-May-21,165188667,3542419,101886760,59759488,"2,144468543","61,67902547","0,004541562821"
21-May-21,165814688,3555430,102501548,59757710,"2,144218973","61,81692903","0,00455824359"
22-May-21,166392888,3566965,103118309,59707614,"2,143700397","61,97278636","0,004573032051"
23-May-21,166869423,3576721,103620280,59672422,"2,143425042","62,0966251","0,004585539744"
24-May-21,167323966,3585776,104247872,59490318,"2,14301399","62,30301283","0,004597148718"
25-May-21,167856147,3598962,104824935,59432250,"2,144075188","62,44926794","0,004614053846"
26-May-21,168424728,3611695,105380748,59432285,"2,14439711","62,56845372","0,004630378205"
27-May-21,168979457,3624744,106078106,59276607,"2,145079683","62,77574084","0,004647107692"
28-May-21,169479742,3636703,106633069,59209970,"2,145803951","62,9178849","0,004662439744"
29-May-21,169961056,3647454,107140669,59172933,"2,146052799","63,03836392","0,004676223077"
30-May-21,170352481,3655575,107630598,59066308,"2,145888911","63,18111563","0,004686634615"
31-May-21,170731387,3664288,108159767,58907332,"2,146229855","63,35083953","0,004697805128"
