Date,Japan,South Korea,Viet Nam,Brazil,India,USA,Global
18/03/2021,"0,006918283559","0,003296327152","0,00003595696477","0,1352558333","0,04814765122","0,1633074554","0,003559678205"
19/03/2021,"0,006944375371","0,003302178621","0,00003595696477","0,136580169","0,04820444835","0,1636539783","0,0035739"
20/03/2021,"0,00695939793","0,003308030089","0,00003595696477","0,1377271424","0,04826396449","0,1638766351","0,003585053846"
21/03/2021,"0,006974420489","0,003309980578","0,00003595696477","0,1383340316","0,04832801231","0,1640116793","0,003592578205"
22/03/2021,"0,007002884284","0,003323634004","0,00003595696477","0,1389846732","0,04838813268","0,1642298045","0,003602885897"
23/03/2021,"0,007043207994","0,003329485473","0,00003595696477","0,140514128","0,04847121359","0,164494757","0,003617637179"
24/03/2021,"0,007059811874","0,003333386452","0,00003595696477","0,1414592755","0,04854704379","0,1649512489","0,003631005128"
25/03/2021,"0,007081159721","0,003347039878","0,00003595696477","0,1427657338","0,04862468668","0,1653751125","0,003645979487"
26/03/2021,"0,007107251533","0,003356792325","0,00003595696477","0,1444829008","0,04871260138","0,1657228439","0,003662508974"
27/03/2021,"0,007132552684","0,003358742814","0,00003595696477","0,1461003309","0,04880686045","0,1659618148","0,003675498718"
28/03/2021,"0,007155481853","0,003366544772","0,00003595696477","0,1468794073","0,04889477515","0,1661204238","0,003684780769"
29/03/2021,"0,007178411021","0,00337239624","0,00003595696477","0,1476603654","0,04897664761","0,1663346215","0,003695628205"
30/03/2021,"0,007204502833","0,003376297219","0,00003595696477","0,1494386917","0,04908359539","0,166601991","0,003711134615"
31/03/2021,"0,007238501255","0,003384099177","0,00003595696477","0,1512588888","0,04922226498","0,166927366","0,003727601282"
01/04/2021,"0,007252733153","0,003388000156","0,00003595696477","0,1530320401","0,04936395569","0,167252741","0,003743512821"
02/04/2021,"0,007266965051","0,003393851624","0,00003595696477","0,1544067146","0,04957966394","0,167540352","0,003757205128"
03/04/2021,"0,007272499677","0,003401653582","0,00003595696477","0,1553415121","0,04973464759","0,1677636131","0,003768912821"
04/04/2021,"0,007281987609","0,00340945554","0,00003595696477","0,1559248784","0,04987905731","0,1678530383","0,003778376923"
05/04/2021,"0,007297010168","0,003417257498","0,00003595696477","0,1565454108","0,05001379944","0,1680095326","0,003788282051"
06/04/2021,"0,007314404709","0,003425059455","0,00003595696477","0,1585189767","0,05020413024","0,1682696513","0,003804461538"
07/04/2021,"0,007342077843","0,003428960434","0,00003595696477","0,1603203554","0,05041107723","0,1690530288","0,003824125641"
08/04/2021,"0,007361844368","0,003440663371","0,00003595696477","0,162319326","0,05064672489","0,1693626939","0,003843142308"
09/04/2021,"0,007372913622","0,00344261386","0,00003595696477","0,1640567226","0,05088660212","0,1696333866","0,003860960256"
10/04/2021,"0,007394261468","0,003448465329","0,00003595696477","0,1652874374","0,05114007442","0,1698484907","0,003877447436"
11/04/2021,"0,007407702705","0,003452366307","0,00003595696477","0,1661356708","0,05141318402","0,1699400307","0,003889471795"
12/04/2021,"0,007426678568","0,003462118755","0,00003595696477","0,1668319467","0,0516787408","0,1700847426","0,003902144872"
13/04/2021,"0,007449607736","0,003475772181","0,00003595696477","0,1686234459","0,05198901023","0,1703370064","0,003919880769"
14/04/2021,"0,007488350124","0,003487475117","0,00003595696477","0,1702507556","0,05230260289","0,1706252216","0,00393795641"
15/04/2021,"0,007516023259","0,003491376096","0,00003595696477","0,1719255815","0,05266060606","0,1708986333","0,003955487179"
16/04/2021,"0,007552393664","0,003499178054","0,00003595696477","0,1734804409","0,05306573878","0,171161169","0,003972473077"
17/04/2021,"0,007584810764","0,003505029522","0,00003595696477","0,1748584086","0,05351920947","0,1713717413","0,003988565385"
18/04/2021,"0,007598252","0,00351283148","0,00003595696477","0,1756379554","0,05400832943","0,1714735532","0,004000180769"
19/04/2021,"0,007613274559","0,00351478197","0,00003595696477","0,1762716606","0,05454034934","0,1716258178","0,004014146154"
20/04/2021,"0,007655179591","0,003522583927","0,00003595696477","0,1778340473","0,0551515227","0,1718798944","0,004032496154"
21/04/2021,"0,007698665945","0,003526484906","0,00003595696477","0,179467473","0,05578716716","0,1721394089","0,004051673077"
22/04/2021,"0,007731083045","0,003532336374","0,00003595696477","0,1804210888","0,0564708475","0,1724312495","0,004069484615"
23/04/2021,"0,007775360059","0,003534286864","0,00003595696477","0,1817919996","0,0572635904","0,1726681056","0,004088961538"
24/04/2021,"0,007819637074","0,003536237353","0,00003595696477","0,1832391245","0,05809953538","0,1728940856","0,004105997436"
25/04/2021,"0,007858379462","0,003544039311","0,00003595696477","0,1838530705","0,05894907541","0,1729826046","0,004119366667"
26/04/2021,"0,007881308631","0,003549890779","0,00003595696477","0,1843889207","0,05978622884","0,1731318481","0,004134303846"
27/04/2021,"0,007931120272","0,003551841269","0,00003595696477","0,1858407501","0,06078108493","0,1733294296","0,004153487179"
28/04/2021,"0,007947724153","0,003559643227","0,00003595696477","0,1873288046","0,06188228458","0,1736215723","0,004174064103"
29/04/2021,"0,008033115538","0,003565494695","0,00003595696477","0,1887406452","0,06293907372","0,1738850143","0,004194267949"
30/04/2021,"0,008063951317","0,003571346163","0,00003595696477","0,1899614804","0,06400341566","0,1741125049","0,004212239744"
01/05/2021,"0,008128785517","0,003575247142","0,00003595696477","0,1912110134","0,06511790826","0,1743282132","0,004229247436"
02/05/2021,"0,008177015836","0,003577197632","0,00003595696477","0,1917765024","0,06615022629","0,1744294208","0,0042421"
03/05/2021,"0,008215758224","0,003588900568","0,00003595696477","0,1922389613","0,06719221191","0,1745816854","0,004257230769"
04/05/2021,"0,008255291273","0,003602553994","0,00003595696477","0,1936343359","0,06833419674","0,1748460338","0,004275261538"
05/05/2021,"0,008302730932","0,003610355952","0,00003595696477","0,1949567897","0,06953660404","0,175085911","0,00429434359"
06/05/2021,"0,008354123896","0,003627910357","0,00003595696477","0,1961564543","0,07071937404","0,1753272988","0,004313128205"
07/05/2021,"0,008469560398","0,003637662804","0,00003595696477","0,1971749931","0,0719843186","0,1755559979","0,004331585897"
08/05/2021,"0,008535975921","0,003655217209","0,00003595696477","0,1982109388","0,07321603081","0,1757460266","0,004348638462"
09/05/2021,"0,008586578223","0,003657167699","0,00003595696477","0,1986926864","0,0743546924","0,1758209505","0,004361726923"
10/05/2021,"0,008642715153","0,003664969656","0,00003595696477","0,1991109224","0,07552568001","0,175946025","0,004375989744"
11/05/2021,"0,008732850504","0,003674722104","0,00003595696477","0,2001981479","0,0767960626","0,1761532741","0,00439425"
12/05/2021,"0,008814288585","0,00368837553","0,00003595696477","0,2013714669","0,07804076564","0,1763852964","0,004412014103"
13/05/2021,"0,008894145344","0,003692276508","0,00003595696477","0,2024925653","0,07924921519","0,1766164124","0,004429561538"
14/05/2021,"0,008958188883","0,003698127977","0,00003595696477","0,2035327451","0,08042443238","0,1768139939","0,004446311538"
15/05/2021,"0,009032511015","0,003705929935","0,00003698430662","0,2045145882","0,08165614458","0,1769635395","0,004461960256"
16/05/2021,"0,009069672081","0,003711781403","0,00003801164847","0,2050019814","0,08289661804","0,1770469225","0,004474852564"
17/05/2021,"0,009161388754","0,003713731892","0,00003801164847","0,2053717603","0,08420446257","0,1771677675","0,004489219231"
18/05/2021,"0,009332171526","0,003729335808","0,00003801164847","0,206554018","0,08557272957","0,177400394","0,004507425641"
19/05/2021,"0,00940886564","0,003737137766","0,00003801164847","0,2077964942","0,08674311296","0,1776031114","0,004524821795"
20/05/2021,"0,009492675704","0,003748840702","0,00004006633218","0,2089270017","0,088014704","0,1778082457","0,004541562821"
21/05/2021,"0,009582020395","0,00375664266","0,00004212101588","0,2099690633","0,08928176336","0,1779940449","0,00455824359"
22/05/2021,"0,009648435917","0,003766395107","0,00004314835773","0,2108624606","0,0904119658","0,178142382","0,004573032051"
23/05/2021,"0,009697456897","0,003772246575","0,00004417569958","0,2112670533","0,09175757437","0,1782009918","0,004585539744"
24/05/2021,"0,009765453742","0,003780048533","0,00004520304143","0,2116387141","0,09281829097","0,1783354319","0,004597148718"
25/05/2021,"0,009849263805","0,003783949512","0,00004520304143","0,2126610166","0,09407417216","0,1785254606","0,004614053846"
26/05/2021,"0,009940980479","0,00378980098","0,00004623038328","0,2137891718","0,09523639852","0,1788200201","0,004630378205"
27/05/2021,"0,01003427847","0,003795652449","0,00004725772513","0,2148453471","0,09634212986","0,1792284761","0,004647107692"
28/05/2021,"0,01010939127","0,003805404896","0,00004828506698","0,2159607999","0,09743487036","0,1793970548","0,004662439744"
29/05/2021,"0,01018134142","0,003817107833","0,00004828506698","0,2169073588","0,09848017922","0,1794961477","0,004676223077"
30/05/2021,"0,0102200838","0,003821008811","0,00004828506698","0,217318538","0,09942518677","0,1795357244","0,004686634615"
31/05/2021,"0,01028333668","0,003828810769","0,00004828506698","0,2177231308","0,1002695909","0,1795801349","0,004697805128"
