Date,Japan,South Korea,Vietnam,Brazil,India,USA,Global
11/05/2021,"86,31832534","92,59606882","73,31279754","88,94016472","83,04140134",0,"59,9591514"
12/05/2021,"86,00631881","92,49650938","72,06123565","88,69110552","83,25642047",0,"60,07870137"
13/05/2021,"85,98818136","92,34161681","71,04278075","88,52338822","83,50213536",0,"60,23652986"
14/05/2021,"86,00689789","92,5385889","69,6278826","88,29703229","83,83447243",0,"60,38034644"
15/05/2021,"85,98908615","92,47594383","64,88326848","87,96581716","84,24594932",0,"60,54237371"
16/05/2021,"86,09806826","92,34484844","63,34283001","88,0802839","84,81347212",0,"60,74796442"
17/05/2021,"86,37600835","92,33010586","61,20669878","88,49961657","85,60194785",0,"61,00246825"
18/05/2021,"86,76270788","92,33241678","59,55230496","88,71772387","86,23344222",0,"61,22370927"
19/05/2021,"86,99857557","92,2023308","56,9279661","88,81682994","86,74165116",0,"61,39764643"
20/05/2021,"87,17860782","92,18877619","55,87440216","88,58692417","87,2493195",0,"61,67902547"
21/05/2021,"87,41825445","92,38089609","54,42218174","88,30909171","87,75575529",0,"61,81692903"
22/05/2021,"87,77532547","92,6079056","53,15491307","88,06665662","88,29758932",0,"61,97278636"
23/05/2021,"88,05736709","92,64291001","51,58293839","87,8705235","88,69473136",0,"62,0966251"
24/05/2021,"88,52349903","92,70712424","51,70244264","88,027162","89,26109863",0,"62,30301283"
25/05/2021,"88,77145995","92,66425531","47,10841342","87,88321183","89,66418665",0,"62,44926794"
26/05/2021,"88,90449765","92,67520298","46,87808084","87,69549291","90,00645728",0,"62,56845372"
27/05/2021,"89,09626051","92,70183876","44,88672121","88,45714539","90,33931101",0,"62,77574084"
28/05/2021,"89,26035443","93,04889157","45,27829894","88,41363403","90,79947609",0,"62,9178849"
29/05/2021,"89,79811161","93,18919305","41,9224088","88,0073824","91,25112924",0,"63,03836392"
30/05/2021,"90,10238908","93,21861194","41,50837203","88,04360489","91,60285535",0,"63,18111563"
31/05/2021,"90,43520506","93,36927109","40,75618945","88,15666734","92,09436905",0,"63,35083953"
