iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,filter_$
JPN,Asia,Japan,10/14/2020,90694,541,522.143,1646,11,4.571,717.082,4.277,4.128,13.014,.087,.036,1.05, , , , , , , , ,21837,2133151,16.866,.173,17411,.138,.03,33.3,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/15/2020,91402,708,531.857,1650,4,4.714,722.68,5.598,4.205,13.046,.032,.037,1.06, , , , , , , , ,20737,2153888,17.03,.164,17316,.137,.031,32.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/16/2020,92044,642,539.571,1664,14,5.857,727.756,5.076,4.266,13.157,.111,.046,1.04, , , , , , , , ,20701,2174589,17.194,.164,17460,.138,.031,32.4,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/17/2020,92670,626,529.714,1670,6,6.286,732.706,4.95,4.188,13.204,.047,.05,1.03, , , , , , , , ,9896,2184485,17.272,.078,17330,.137,.031,32.7,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/18/2020,93098,428,528.286,1672,2,6.286,736.09,3.384,4.177,13.22,.016,.05,1.03, , , , , , , , ,5123,2189608,17.312,.041,17337,.137,.03,32.8,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/19/2020,93408,310,536.571,1676,4,6.429,738.541,2.451,4.242,13.251,.032,.051,1.04, , , , , , , , ,21920,2211528,17.486,.173,17149,.136,.031,32,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/20/2020,93895,487,534.571,1679,3,6.286,742.391,3.851,4.227,13.275,.024,.05,1.05, , , , , , , , ,15486,2227014,17.608,.122,16529,.131,.032,30.9,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/21/2020,94515,620,545.857,1686,7,5.714,747.293,4.902,4.316,13.331,.055,.045,1.07, , , , , , , , ,22144,2249158,17.783,.175,16572,.131,.033,30.4,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/22/2020,95134,619,533.143,1697,11,6.714,752.187,4.894,4.215,13.418,.087,.053,1.08, , , , , , , , ,23418,2272576,17.968,.185,16955,.134,.031,31.8,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/23/2020,95868,734,546.286,1706,9,6,757.991,5.803,4.319,13.489,.071,.047,1.1, , , , , , , , ,22880,2295456,18.149,.181,17267,.137,.032,31.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/24/2020,96599,731,561.286,1710,4,5.714,763.771,5.78,4.438,13.52,.032,.045,1.11, , , , , , , , ,13211,2308667,18.254,.104,17740,.14,.032,31.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/25/2020,97095,496,571,1716,6,6.286,767.692,3.922,4.515,13.568,.047,.05,1.12, , , , , , , , ,5427,2314094,18.297,.043,17784,.141,.032,31.1,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/26/2020,97503,408,585,1721,5,6.429,770.918,3.226,4.625,13.607,.04,.051,1.14, , , , , , , , ,22602,2336696,18.475,.179,17881,.141,.033,30.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/27/2020,98146,643,607.286,1726,5,6.714,776.002,5.084,4.802,13.647,.04,.053,1.15, , , , , , , , ,25714,2362410,18.679,.203,19342,.153,.031,31.8,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/28/2020,98877,731,623.143,1731,5,6.429,781.782,5.78,4.927,13.686,.04,.051,1.16, , , , , , , , ,23064,2385474,18.861,.182,19474,.154,.032,31.3,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/29/2020,99674,797,648.571,1748,17,7.286,788.083,6.302,5.128,13.821,.134,.058,1.15, , , , , , , , ,20504,2405978,19.023,.162,19057,.151,.034,29.4,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/30/2020,100450,776,654.571,1756,8,7.143,794.219,6.136,5.175,13.884,.063,.056,1.15, , , , , , , , ,21782,2427760,19.195,.172,18901,.149,.035,28.9,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,10/31/2020,101327,877,675.429,1769,13,8.429,801.153,6.934,5.34,13.987,.103,.067,1.17, , , , , , , , ,11398,2439158,19.285,.09,18642,.147,.036,27.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919,6.42,0
JPN,Asia,Japan,11/1/2020,101943,616,692.571,1776,7,8.571,806.024,4.87,5.476,14.042,.055,.068,1.18, , , , , , , , ,6214,2445372,19.335,.049,18754,.148,.037,27.1,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/2/2020,102431,488,704,1787,11,9.429,809.882,3.858,5.566,14.129,.087,.075,1.2, , , , , , , , ,21535,2466907,19.505,.17,18602,.147,.038,26.4,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/3/2020,103309,878,737.571,1794,7,9.714,816.824,6.942,5.832,14.184,.055,.077,1.22, , , , , , , , ,7477,2474384,19.564,.059,15996,.126,.046,21.7,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/4/2020,103928,619,721.571,1799,5,9.714,821.718,4.894,5.705,14.224,.04,.077,1.22, , , , , , , , ,21840,2496224,19.737,.173,15821,.125,.046,21.9,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/5/2020,104964,1036,755.714,1806,7,8.286,829.909,8.191,5.975,14.279,.055,.066,1.28, , , , , , , , ,29533,2525757,19.97,.234,17111,.135,.044,22.6,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/6/2020,106136,1172,812.286,1810,4,7.714,839.176,9.267,6.422,14.311,.032,.061,1.33, , , , , , , , ,28237,2553994,20.193,.223,18033,.143,.045,22.2,people tested, , , , , , , , , ,35.19,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/7/2020,107439,1303,873.143,1815,5,6.571,849.478,10.302,6.904,14.35,.04,.052,1.36, , , , , , , , ,13460,2567454,20.3,.106,18328,.145,.048,21,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/8/2020,108394,955,921.571,1821,6,6.429,857.029,7.551,7.287,14.398,.047,.051,1.37, , , , , , , , ,8004,2575458,20.363,.063,18584,.147,.05,20.2,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/9/2020,109191,797,965.714,1834,13,6.714,863.331,6.302,7.636,14.501,.103,.053,1.39, , , , , , , , ,25476,2600934,20.565,.201,19147,.151,.05,19.8,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/10/2020,110487,1296,1025.429,1840,6,6.571,873.578,10.247,8.108,14.548,.047,.052,1.41, , , , , , , , ,25179,2626113,20.764,.199,21676,.171,.047,21.1,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/11/2020,112011,1524,1154.714,1847,7,6.857,885.627,12.05,9.13,14.604,.055,.054,1.42, , , , , , , , ,33681,2659794,21.03,.266,23367,.185,.049,20.2,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/12/2020,113655,1644,1241.571,1854,7,6.857,898.626,12.998,9.817,14.659,.055,.054,1.4, , , , , , , , ,29912,2689706,21.266,.237,23421,.185,.053,18.9,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/13/2020,115360,1705,1317.714,1864,10,7.714,912.107,13.481,10.419,14.738,.079,.061,1.38, , , , , , , , ,24038,2713744,21.457,.19,22821,.18,.058,17.3,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/14/2020,117113,1753,1382,1865,1,7.143,925.967,13.86,10.927,14.746,.008,.056,1.36, , , , , , , , ,16651,2730395,21.588,.132,23277,.184,.059,16.8,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/15/2020,118611,1498,1459.571,1874,9,7.571,937.811,11.844,11.54,14.817,.071,.06,1.36, , , , , , , , ,9127,2739522,21.66,.072,23438,.185,.062,16.1,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/16/2020,119557,946,1480.857,1883,9,7,945.291,7.48,11.709,14.888,.071,.055,1.35, , , , , , , , ,30109,2769631,21.898,.238,24100,.191,.061,16.3,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/17/2020,121247,1690,1537.143,1895,12,7.857,958.653,13.362,12.154,14.983,.095,.062,1.37, , , , , , , , ,27634,2797265,22.117,.218,24450,.193,.063,15.9,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/18/2020,123477,2230,1638,1908,13,8.714,976.284,17.632,12.951,15.086,.103,.069,1.38, , , , , , , , ,34630,2831895,22.391,.274,24586,.194,.067,15,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/19/2020,125859,2382,1743.429,1920,12,9.429,995.118,18.834,13.785,15.181,.095,.075,1.37, , , , , , , , ,37810,2869705,22.69,.299,25714,.203,.068,14.7,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/20/2020,128285,2426,1846.429,1930,10,9.429,1014.299,19.181,14.599,15.26,.079,.075,1.34, , , , , , , , ,41770,2911475,23.02,.33,28247,.223,.065,15.3,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/21/2020,130871,2586,1965.429,1932,2,9.571,1034.746,20.446,15.54,15.276,.016,.076,1.3, , , , , , , , ,24924,2936399,23.217,.197,29429,.233,.067,15,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/22/2020,133034,2163,2060.429,1943,11,9.857,1051.848,17.102,16.291,15.363,.087,.078,1.26, , , , , , , , ,20389,2956788,23.378,.161,31038,.245,.066,15.1,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/23/2020,134554,1520,2142.429,1949,6,9.429,1063.866,12.018,16.939,15.41,.047,.075,1.2, , , , , , , , ,9560,2966348,23.454,.076,28102,.222,.076,13.1,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/24/2020,135786,1232,2077,1963,14,9.714,1073.607,9.741,16.422,15.521,.111,.077,1.13, , , , , , , , ,43773,3010121,23.8,.346,30408,.24,.068,14.6,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/25/2020,137735,1949,2036.857,1983,20,10.714,1089.017,15.41,16.105,15.679,.158,.085,1.12, , , , , , , , ,41052,3051173,24.124,.325,31325,.248,.065,15.4,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/26/2020,140225,2490,2052.286,1996,13,10.857,1108.704,19.687,16.227,15.782,.103,.086,1.14, , , , , , , , ,42634,3093807,24.462,.337,32015,.253,.064,15.6,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/27/2020,142778,2553,2070.429,2028,32,14,1128.89,20.186,16.37,16.035,.253,.111,1.15, , , , , , , , ,43351,3137158,24.804,.343,32240,.255,.064,15.6,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/28/2020,145457,2679,2083.714,2042,14,15.714,1150.072,21.182,16.475,16.145,.111,.124,1.15, , , , , , , , ,22307,3159465,24.981,.176,31867,.252,.065,15.3,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/29/2020,147515,2058,2068.714,2057,15,16.286,1166.344,16.272,16.357,16.264,.119,.129,1.13, , , , , , , , ,11975,3171440,25.075,.095,30665,.242,.067,14.8,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,11/30/2020,148962,1447,2058.286,2076,19,18.143,1177.784,11.441,16.274,16.414,.15,.143,1.12, , , , , , , , ,41335,3212775,25.402,.327,35204,.278,.058,17.1,people tested, , , , , , , , , ,37.04,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919,3.99,0
JPN,Asia,Japan,12/1/2020,150976,2014,2170,2109,33,20.857,1193.708,15.924,17.157,16.675,.261,.165,1.1, , , , , , , , ,44289,3257064,25.752,.35,35278,.279,.062,16.3,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/2/2020,153432,2456,2242.429,2141,32,22.571,1213.127,19.419,17.73,16.928,.253,.178,1.08, , , , , , , , ,43236,3300300,26.094,.342,35590,.281,.063,15.9,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/3/2020,155938,2506,2244.714,2174,33,25.429,1232.941,19.814,17.748,17.189,.261,.201,1.07, , , , , , , , ,36823,3337123,26.385,.291,34759,.275,.065,15.5,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/4/2020,158387,2449,2229.857,2210,36,26,1252.304,19.363,17.631,17.474,.285,.206,1.06, , , , , , , , ,38145,3375268,26.687,.302,34016,.269,.066,15.3,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/5/2020,160870,2483,2201.857,2229,19,26.714,1271.936,19.632,17.409,17.624,.15,.211,1.07, , , , , , , , ,22313,3397581,26.863,.176,34017,.269,.065,15.4,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/6/2020,162917,2047,2200.286,2259,30,28.857,1288.121,16.185,17.397,17.861,.237,.228,1.08, , , , , , , , ,17612,3415193,27.003,.139,34822,.275,.063,15.8,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/7/2020,164434,1517,2210.286,2299,40,31.857,1300.115,11.994,17.476,18.177,.316,.252,1.1, , , , , , , , ,37737,3452930,27.301,.298,34308,.271,.064,15.5,people tested, , , , , , , , , ,42.59,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/8/2020,166592,2158,2230.857,2334,35,32.143,1317.178,17.062,17.639,18.454,.277,.254,1.11, , , , , , , , ,40060,3492990,27.618,.317,33704,.266,.066,15.1,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/9/2020,169429,2837,2285.286,2376,42,33.571,1339.609,22.431,18.069,18.786,.332,.265,1.12, , , , , , , , ,54557,3547547,28.049,.431,35321,.279,.065,15.5,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/10/2020,172406,2977,2352.571,2395,19,31.571,1363.147,23.538,18.601,18.936,.15,.25,1.12, , , , , , , , ,44612,3592159,28.402,.353,36434,.288,.065,15.5,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/11/2020,175310,2904,2417.571,2446,51,33.714,1386.108,22.961,19.115,19.34,.403,.267,1.12, , , , , , , , ,53834,3645993,28.827,.426,38675,.306,.063,16,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/12/2020,178272,2962,2486,2462,16,33.286,1409.527,23.419,19.656,19.466,.127,.263,1.11, , , , , , , , ,28203,3674196,29.05,.223,39516,.312,.063,15.9,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/13/2020,180639,2367,2531.714,2481,19,31.714,1428.242,18.715,20.017,19.616,.15,.251,1.11, , , , , , , , ,13144,3687340,29.154,.104,38878,.307,.065,15.4,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/14/2020,182311,1672,2553.857,2530,49,33,1441.462,13.22,20.192,20.004,.387,.261,1.1, , , , , , , , ,53758,3741098,29.579,.425,41167,.325,.062,16.1,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/15/2020,184752,2441,2594.286,2581,51,35.286,1460.762,19.3,20.512,20.407,.403,.279,1.1, , , , , , , , ,45817,3786915,29.942,.362,41989,.332,.062,16.2,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/16/2020,187751,2999,2617.429,2623,42,35.286,1484.474,23.712,20.695,20.739,.332,.279,1.09, , , , , , , , ,54303,3841218,30.371,.429,41953,.332,.062,16,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/17/2020,190950,3199,2649.143,2661,38,38,1509.767,25.293,20.946,21.039,.3,.3,1.08, , , , , , , , ,62439,3903657,30.865,.494,44500,.352,.06,16.8,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/18/2020,193753,2803,2634.714,2709,48,37.571,1531.929,22.162,20.832,21.419,.38,.297,1.07, , , , , , , , ,56421,3960078,31.311,.446,44869,.355,.059,17,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/19/2020,196815,3062,2649,2749,40,41,1556.139,24.21,20.945,21.735,.316,.324,1.08, , , , , , , , ,27049,3987127,31.525,.214,44704,.353,.059,16.9,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/20/2020,199270,2455,2661.571,2784,35,43.286,1575.55,19.411,21.044,22.012,.277,.342,1.09, , , , , , , , ,12282,3999409,31.622,.097,44581,.352,.06,16.7,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/21/2020,201074,1804,2680.429,2833,49,43.286,1589.814,14.264,21.193,22.399,.387,.342,1.1, , , , , , , , ,55650,4055059,32.062,.44,44852,.355,.06,16.7,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/22/2020,203732,2658,2711.429,2877,44,42.286,1610.829,21.016,21.438,22.747,.348,.334,1.12, , , , , , , , ,31110,4086169,32.308,.246,42751,.338,.063,15.8,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/23/2020,207007,3275,2750.857,2941,64,45.429,1636.724,25.894,21.75,23.253,.506,.359,1.14, , , , , , , , ,72258,4158427,32.879,.571,45316,.358,.061,16.5,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/24/2020,210769,3762,2831.286,2967,26,43.714,1666.468,29.745,22.386,23.459,.206,.346,1.16, , , , , , , , ,63512,4221939,33.381,.502,45469,.36,.062,16.1,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/25/2020,214575,3806,2974.571,3016,49,43.857,1696.561,30.093,23.519,23.846,.387,.347,1.17, , , , , , , , ,60261,4282200,33.858,.476,46017,.364,.065,15.5,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/26/2020,218467,3892,3093.143,3062,46,44.714,1727.333,30.773,24.456,24.21,.364,.354,1.17, , , , , , , , ,32677,4314877,34.116,.258,46821,.37,.066,15.1,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
JPN,Asia,Japan,12/27/2020,221412,2945,3163.143,3100,38,45.143,1750.618,23.285,25.01,24.51,.3,.357,1.16, , , , , , , , ,11963,4326840,34.211,.095,46776,.37,.068,14.8,people tested, , , , , , , , , ,48.15,126476458,347.778,48.2,27.049,18.493,39002.223, ,79.37,5.72,11.2,33.7, ,13.05,84.63,.919, ,0
